id,raw_copper,health,name,lvl_min,lvl_max,type_enemy,type_life,react_alliance,react_horde,lvl,vendor_worth,ah_worth
10358,15,230,Fellicent's Shade,12,12,4,6,-1.0,-1.0,12,144.0,1088.0
10359,0,341,Sri'skulk,13,13,4,1,,-1.0,13,147.0,1076.0
10363,2015,0,General Drakkisath,62,62,3,2,-1.0,-1.0,62,73135.0,191435.0
10366,1821,0,Rage Talon Dragon Guard,60,61,1,2,-1.0,-1.0,60,9692.0,35991.0
10371,2020,0,Rage Talon Captain,62,62,1,2,-1.0,-1.0,62,9347.0,29510.0
10372,1824,0,Rage Talon Fire Tongue,60,61,1,2,-1.0,-1.0,60,8398.0,33975.0
10373,37,404,Xabraxxis,19,19,0,3,-1.0,,19,109.0,739.0
10374,0,0,Spire Spider,57,58,1,1,-1.0,-1.0,57,1875.0,5100.0
10375,0,0,Spire Spiderling,55,56,0,1,-1.0,-1.0,55,1108.0,2538.0
10376,0,0,Crystal Fang,60,60,2,1,-1.0,-1.0,60,19315.0,6009.0
10381,1490,0,Ravaged Cadaver,56,57,1,6,-1.0,-1.0,56,2264.0,6346.0
10382,1421,0,Mangled Cadaver,55,56,1,6,-1.0,-1.0,55,2197.0,5977.0
10384,1419,0,Spectral Citizen,55,56,1,6,0.0,0.0,55,3375.0,15435.0
10385,1527,0,Ghostly Citizen,56,57,1,6,0.0,0.0,56,3001.0,6504.0
10390,475,0,Skeletal Guardian,55,56,0,6,-1.0,-1.0,55,1235.0,3863.0
10391,497,0,Skeletal Berserker,56,57,0,6,-1.0,-1.0,56,1314.0,4271.0
10393,1645,0,Skul,58,58,2,6,-1.0,-1.0,58,18485.0,1467.0
10394,1645,0,Black Guard Sentry,58,59,1,6,-1.0,-1.0,58,3192.0,10082.0
10398,1652,0,Thuzadin Shadowcaster,58,59,1,7,-1.0,-1.0,58,3256.0,13620.0
10399,1734,0,Thuzadin Acolyte,59,60,0,7,-1.0,-1.0,59,3737.0,12298.0
10400,1821,0,Thuzadin Necromancer,60,61,1,7,-1.0,-1.0,60,3515.0,12675.0
10405,1569,0,Plague Ghoul,57,58,1,6,-1.0,-1.0,57,2577.0,8644.0
10406,1644,0,Ghoul Ravener,58,59,1,6,-1.0,-1.0,58,3006.0,9792.0
10407,1730,0,Fleshflayer Ghoul,59,60,1,6,-1.0,-1.0,59,3024.0,9782.0
10408,0,0,Rockwing Gargoyle,57,58,1,6,-1.0,-1.0,57,1865.0,5821.0
10409,0,0,Rockwing Screecher,58,59,1,6,-1.0,-1.0,58,1888.0,6249.0
10411,477,0,Eye of Naxxramas,55,57,0,6,-1.0,-1.0,56,976.0,2559.0
10412,0,0,Crypt Crawler,58,59,1,6,-1.0,-1.0,58,2048.0,6785.0
10413,0,0,Crypt Beast,59,60,1,6,-1.0,-1.0,59,2159.0,7634.0
10414,1577,0,Patchwork Horror,57,58,1,6,-1.0,-1.0,57,2478.0,8721.0
10416,1726,0,Bile Spewer,59,60,1,6,-1.0,-1.0,59,2507.0,7230.0
10417,1811,0,Venom Belcher,60,61,1,6,-1.0,-1.0,60,2777.0,10128.0
10418,1571,0,Crimson Guardsman,57,58,1,7,-1.0,-1.0,57,5858.0,34294.0
10419,1559,0,Crimson Conjuror,57,58,1,7,-1.0,-1.0,57,5323.0,30445.0
10420,1565,0,Crimson Initiate,57,58,1,7,-1.0,-1.0,57,5449.0,30652.0
10421,1640,0,Crimson Defender,58,59,1,7,-1.0,-1.0,58,5962.0,32911.0
10422,1641,0,Crimson Sorcerer,58,59,1,7,-1.0,-1.0,58,5587.0,38627.0
10423,1641,0,Crimson Priest,58,59,1,7,-1.0,-1.0,58,5424.0,30720.0
10424,1729,0,Crimson Gallant,59,60,1,7,-1.0,-1.0,59,6014.0,33532.0
10425,1715,0,Crimson Battle Mage,59,60,1,7,-1.0,-1.0,59,5579.0,30435.0
10426,1723,0,Crimson Inquisitor,59,60,1,7,-1.0,-1.0,59,5746.0,40522.0
10429,1947,0,Warchief Rend Blackhand,62,62,3,7,-1.0,-1.0,62,48678.0,2977.0
10430,0,0,The Beast,62,62,3,1,-1.0,-1.0,62,60259.0,438569.0
10432,1803,0,Vectus,60,60,1,6,-1.0,-1.0,60,4826.0,2555.0
10433,1644,0,Marduk Blackpool,58,58,1,6,-1.0,-1.0,58,5078.0,2529.0
10435,1653,0,Magistrate Barthilas,58,58,1,6,-1.0,-1.0,58,17130.0,347.0
10436,1746,0,Baroness Anastari,59,59,1,6,-1.0,-1.0,59,29684.0,462.0
10437,0,0,Nerub'enkan,60,60,1,6,-1.0,-1.0,60,29123.0,323.0
10438,1892,0,Maleki the Pallid,61,61,1,7,-1.0,-1.0,61,27894.0,1757.0
10439,1910,0,Ramstein the Gorger,61,61,1,6,-1.0,-1.0,61,41012.0,83122.0
10440,1999,0,Baron Rivendare,61,62,1,6,-1.0,-1.0,61,68115.0,2806.0
10442,523,0,Chromatic Whelp,57,58,0,2,-1.0,-1.0,57,3193.0,8193.0
10447,1732,0,Chromatic Dragonspawn,59,60,1,2,-1.0,-1.0,59,8835.0,25032.0
10463,1578,0,Shrieking Banshee,57,58,1,6,-1.0,-1.0,57,2881.0,8883.0
10464,1645,0,Wailing Banshee,58,59,1,6,-1.0,-1.0,58,3341.0,10221.0
10469,1648,0,Scholomance Adept,58,59,1,7,-1.0,-1.0,58,3279.0,11747.0
10470,1564,0,Scholomance Neophyte,57,58,1,7,-1.0,-1.0,57,3074.0,8767.0
10471,1563,0,Scholomance Acolyte,57,58,1,7,-1.0,-1.0,57,3043.0,8742.0
10472,1642,0,Scholomance Occultist,58,59,1,7,-1.0,-1.0,58,3320.0,13202.0
10476,1572,0,Scholomance Necrolyte,57,58,1,7,-1.0,-1.0,57,2944.0,8621.0
10477,1649,0,Scholomance Necromancer,58,59,1,7,-1.0,-1.0,58,2976.0,37753.0
10478,1728,0,Splintered Skeleton,59,60,1,6,-1.0,-1.0,59,3329.0,10293.0
10480,550,0,Unstable Corpse,58,59,0,6,-1.0,-1.0,58,1269.0,3503.0
10481,550,0,Reanimated Corpse,58,59,0,6,-1.0,-1.0,58,1405.0,4191.0
10485,522,0,Risen Aberration,57,58,0,6,-1.0,-1.0,57,1197.0,3363.0
10486,1723,0,Risen Warrior,59,61,1,6,-1.0,-1.0,60,3346.0,12883.0
10487,1640,0,Risen Protector,58,60,1,6,-1.0,-1.0,59,3153.0,11186.0
10488,1646,0,Risen Construct,58,61,1,6,-1.0,-1.0,59,2714.0,11642.0
10489,1567,0,Risen Guard,57,59,1,6,-1.0,-1.0,58,2973.0,9193.0
10491,1642,0,Risen Bonewarder,58,59,1,6,-1.0,-1.0,58,2413.0,7791.0
10495,1647,0,Diseased Ghoul,58,59,1,6,-1.0,-1.0,58,2456.0,7222.0
10498,1655,0,Spectral Tutor,58,60,1,6,-1.0,-1.0,59,2764.0,8079.0
10499,1650,0,Spectral Researcher,58,60,1,6,-1.0,-1.0,59,3126.0,26051.0
10500,1650,0,Spectral Teacher,58,61,1,6,-1.0,-1.0,59,3130.0,9734.0
10502,1819,0,Lady Illucia Barov,60,60,1,6,-1.0,-1.0,60,15802.0,12536.0
10503,1836,0,Jandice Barov,61,61,1,6,-1.0,-1.0,61,39359.0,49694.0
10504,1822,0,Lord Alexei Barov,60,60,1,6,-1.0,-1.0,60,25275.0,5399.0
10505,1819,0,Instructor Malicia,60,60,1,7,-1.0,-1.0,60,15821.0,18478.0
10506,0,0,Kirtonos the Herald,60,60,1,6,-1.0,-1.0,60,42648.0,14124.0
10507,1817,0,The Ravenian,60,60,1,6,-1.0,-1.0,60,15695.0,14670.0
10508,1987,0,Ras Frostwhisper,62,62,1,6,-1.0,-1.0,62,51654.0,69995.0
10509,1736,0,Jed Runewatcher,59,59,2,7,-1.0,-1.0,59,18090.0,2103.0
10516,1606,0,The Unforgiven,57,57,1,6,-1.0,-1.0,57,17652.0,4534.0
10558,1580,0,Hearthsinger Forresten,57,57,2,6,0.0,0.0,57,15631.0,960.0
10559,54,508,Lady Vespia,22,22,4,7,-1.0,-1.0,22,523.0,2710.0
10580,449,0,Fetid Zombie,54,56,0,6,-1.0,-1.0,55,720.0,1450.0
10584,1736,0,Urok Doomhowl,60,60,2,7,-1.0,-1.0,60,12574.0,8789.0
10596,0,0,Mother Smolderweb,59,59,1,1,-1.0,-1.0,59,14423.0,12172.0
10605,412,0,Scarlet Medic,52,54,0,7,-1.0,-1.0,53,1322.0,2592.0
10608,1452,0,Scarlet Priest,55,57,1,7,-1.0,-1.0,56,304.0,577.0
10617,76,787,Galak Messenger,26,26,0,7,-1.0,-1.0,26,108.0,196.0
10639,68,713,Rorgish Jowl,25,25,4,7,-1.0,-1.0,25,960.0,4367.0
10640,83,863,Oakpaw,27,27,4,7,-1.0,-1.0,27,671.0,2471.0
10641,69,713,Branch Snapper,25,25,4,4,-1.0,,25,672.0,3467.0
10642,0,724,Eck'alom,27,27,4,4,-1.0,-1.0,27,558.0,2563.0
10643,60,908,Mugglefin,23,23,4,7,-1.0,,23,617.0,2949.0
10644,0,573,Mist Howler,22,22,4,1,-1.0,-1.0,22,447.0,1927.0
10647,108,0,Prince Raze,32,32,4,3,-1.0,-1.0,32,611.0,2104.0
10648,454,0,Xavaric,55,55,0,3,-1.0,-1.0,55,1042.0,3827.0
10659,452,0,Cobalt Whelp,54,55,0,2,-1.0,-1.0,54,1184.0,3162.0
10660,475,0,Cobalt Broodling,55,56,0,2,-1.0,-1.0,55,1185.0,3452.0
10661,454,0,Spell Eater,54,56,0,2,-1.0,-1.0,55,996.0,2603.0
10662,1517,0,Spellmaw,56,56,1,2,-1.0,-1.0,56,265.0,360.0
10663,1629,0,Manaclaw,58,58,1,2,-1.0,-1.0,58,230.0,293.0
10664,1774,0,Scryer,60,60,1,2,-1.0,-1.0,60,34.0,50.0
10678,524,0,Plagued Hatchling,57,59,0,2,-1.0,-1.0,58,888.0,2991.0
10680,1502,0,Summoned Blackhand Dreadweaver,59,60,1,7,-1.0,-1.0,59,1294.0,3322.0
10681,1633,0,Summoned Blackhand Veteran,59,60,1,7,-1.0,-1.0,59,1848.0,5688.0
10683,1651,0,Rookery Hatcher,58,59,1,2,-1.0,-1.0,58,5907.0,16051.0
10717,0,0,Temporal Parasite,55,57,0,1,-1.0,-1.0,56,371.0,772.0
10737,0,0,Shy-Rotam,60,60,1,1,-1.0,-1.0,60,796.0,830.0
10738,1721,0,High Chief Winterfall,59,59,1,7,-1.0,-1.0,59,65.0,41460.0
10741,0,0,Sian-Rotam,60,60,1,1,-1.0,-1.0,60,742.0,763.0
10742,1709,0,Blackhand Dragon Handler,59,60,1,7,-1.0,-1.0,59,5119.0,15278.0
10756,0,950,Scalding Elemental,28,29,0,4,-1.0,-1.0,28,103.0,830.0
10757,0,840,Boiling Elemental,27,28,0,4,-1.0,-1.0,27,92.0,740.0
10758,69,787,Grimtotem Bandit,25,26,0,7,-1.0,-1.0,25,271.0,600.0
10759,76,724,Grimtotem Stomper,26,27,0,7,-1.0,-1.0,26,278.0,581.0
10760,70,628,Grimtotem Geomancer,25,27,0,7,-1.0,-1.0,26,272.0,621.0
10761,89,981,Grimtotem Reaver,28,28,0,7,-1.0,-1.0,28,277.0,598.0
10762,1827,0,Blackhand Thug,60,60,1,7,-1.0,-1.0,60,4756.0,15000.0
10801,453,0,Jabbering Ghoul,54,54,0,6,-1.0,-1.0,54,543.0,1181.0
10802,1214,0,Hitah'ya the Keeper,51,51,1,7,-1.0,-1.0,51,90.0,595.0
10806,0,0,Ursius,56,56,1,1,-1.0,-1.0,56,839.0,2226775.0
10807,0,0,Brumeran,58,58,1,1,-1.0,-1.0,58,331.0,714.0
10808,1604,0,Timmy the Cruel,58,58,2,6,-1.0,-1.0,58,19462.0,8792.0
10809,0,0,Stonespine,60,60,2,6,-1.0,-1.0,60,26554.0,283.0
10811,1828,0,Archivist Galford,60,60,1,7,-1.0,-1.0,60,16961.0,60645.0
10812,1968,0,Grand Crusader Dathrohan,62,62,1,7,-1.0,-1.0,62,59366.0,72387.0
10814,1718,0,Chromatic Elite Guard,59,60,1,2,-1.0,-1.0,59,8712.0,19896.0
10816,475,0,Wandering Skeleton,55,55,0,6,-1.0,-1.0,55,473.0,1222.0
10817,473,0,Duggan Wildhammer,55,55,4,7,1.0,-1.0,55,758.0,2341.0
10821,523,0,Hed'mush the Rotting,57,57,4,6,-1.0,-1.0,57,4819.0,17120.0
10822,562,0,Warlord Thresh'jin,58,58,4,7,-1.0,-1.0,58,4622.0,16346.0
10823,571,0,Zul'Brin Warpbranch,59,59,4,7,-1.0,-1.0,59,2570.0,7974.0
10824,616,0,Ranger Lord Hawkspear,60,60,4,7,1.0,-1.0,60,3249.0,13091.0
10825,0,0,Gish the Unmoving,56,56,4,6,-1.0,-1.0,56,1436.0,3090.0
10826,528,0,Lord Darkscythe,57,57,4,6,-1.0,-1.0,57,25093.0,58056.0
10827,491,0,Deathspeaker Selendre,56,56,4,7,-1.0,-1.0,56,4789.0,14226.0
10828,1640,0,High General Abbendis,59,59,2,7,-1.0,-1.0,59,3849.0,13556.0
10882,0,0,Arikara,28,28,1,1,,-1.0,28,146.0,384.0
10896,98,950,Arnak Grimtotem,29,29,0,7,-1.0,-1.0,29,103.0,231.0
10899,1912,0,Goraluk Anvilcrack,61,61,1,7,-1.0,-1.0,61,26901.0,28050.0
10901,1428,0,Lorekeeper Polkelt,60,60,1,6,-1.0,-1.0,60,15455.0,14988.0
10916,523,0,Winterfall Runner,57,57,0,7,-1.0,-1.0,57,865.0,5908.0
10919,410,0,Shatterspear Troll,52,58,0,7,-1.0,1.0,55,1151.0,3126.0
10946,1895,0,Horgus the Ravager,60,60,1,6,-1.0,-1.0,60,296.0,541.0
10951,270,0,Marauding Corpse,56,57,0,6,-1.0,-1.0,56,182.0,1012.0
10952,281,0,Marauding Skeleton,56,57,0,6,-1.0,-1.0,56,222.0,1730.0
10981,0,0,Frostwolf,50,51,0,1,0.0,0.0,50,227.0,199.0
10987,323,0,Irondeep Trogg,52,53,0,7,-1.0,-1.0,52,133.0,341.0
10990,0,0,Alterac Ram,50,51,0,1,0.0,0.0,50,76.0,61.0
10992,0,0,Enraged Panther,30,30,1,1,-1.0,-1.0,30,109.0,105.0
10996,1615,0,Fallen Hero,58,60,1,6,-1.0,-1.0,59,347.0,1095.0
10997,1802,0,Cannon Master Willey,60,60,1,7,-1.0,-1.0,60,47994.0,4244.0
11032,1805,0,Malor the Zealous,60,60,1,7,-1.0,-1.0,60,3907.0,10580.0
11043,1645,0,Crimson Monk,58,60,1,7,-1.0,-1.0,59,6176.0,34422.0
11058,1935,0,Fras Siabi,61,61,1,6,-1.0,-1.0,61,501.0,691.0
11082,1839,0,Stratholme Courier,57,57,1,6,-1.0,-1.0,57,705.0,24470.0
11120,1833,0,Crimson Hammersmith,60,60,1,7,-1.0,-1.0,60,1846.0,18530.0
11121,1683,0,Black Guard Swordsmith,61,62,1,6,-1.0,-1.0,61,1920.0,17377.0
11143,1967,0,Postmaster Malown,60,60,1,6,-1.0,-1.0,60,22467.0,143.0
11196,408,0,Shatterspear Drummer,52,58,0,7,-1.0,,55,1007.0,2372.0
11257,1720,0,Scholomance Handler,59,60,1,7,-1.0,-1.0,59,3482.0,10957.0
11261,1818,0,Doctor Theolen Krastinov,60,60,1,7,-1.0,-1.0,60,17438.0,7989.0
11290,431,0,Mossflayer Zombie,53,54,0,6,-1.0,-1.0,53,1466.0,3445.0
11291,453,0,Unliving Mossflayer,54,55,0,6,-1.0,-1.0,54,1285.0,2766.0
11318,49,0,Ragefire Trogg,13,15,1,7,-1.0,-1.0,14,129.0,533.0
11319,49,0,Ragefire Shaman,13,15,1,7,-1.0,-1.0,14,132.0,476.0
11320,6,0,Earthborer,13,14,1,1,-1.0,-1.0,13,183.0,431.0
11321,6,0,Molten Elemental,13,15,1,4,-1.0,-1.0,14,159.0,586.0
11322,49,0,Searing Blade Cultist,13,15,1,7,-1.0,-1.0,14,126.0,452.0
11323,49,0,Searing Blade Enforcer,13,15,1,7,-1.0,-1.0,14,128.0,539.0
11324,49,0,Searing Blade Warlock,13,15,1,7,-1.0,-1.0,14,117.0,425.0
11338,1909,0,Hakkari Shadowcaster,56,61,1,7,-1.0,-1.0,58,1976.0,25440.0
11339,1909,0,Hakkari Shadow Hunter,61,61,1,7,-1.0,-1.0,61,2113.0,25974.0
11340,1898,0,Hakkari Blood Priest,61,61,1,7,-1.0,-1.0,61,1935.0,23779.0
11346,1375,0,Hakkari Oracle,55,56,1,7,-1.0,-1.0,55,375.0,1157.0
11350,1813,0,Gurubashi Axe Thrower,56,60,1,7,-1.0,-1.0,58,2106.0,25172.0
11351,1819,0,Gurubashi Headhunter,60,60,1,7,-1.0,-1.0,60,1981.0,23601.0
11352,1983,0,Gurubashi Berserker,58,62,1,7,-1.0,-1.0,60,2509.0,29971.0
11353,1818,0,Gurubashi Blood Drinker,56,60,1,7,-1.0,-1.0,58,2066.0,25378.0
11355,1372,0,Gurubashi Warrior,54,55,1,7,-1.0,-1.0,54,3255.0,9185.0
11356,1908,0,Gurubashi Champion,61,61,1,7,-1.0,-1.0,61,2259.0,26405.0
11357,0,0,Son of Hakkar,60,60,1,1,-1.0,-1.0,60,1564.0,14477.0
11359,0,0,Soulflayer,61,61,1,1,-1.0,-1.0,61,1615.0,16209.0
11360,0,0,Zulian Cub,60,60,0,1,-1.0,-1.0,60,779.0,2457.0
11361,0,0,Zulian Tiger,60,60,1,1,-1.0,-1.0,60,1382.0,12211.0
11365,0,0,Zulian Panther,60,60,1,1,-1.0,-1.0,60,1702.0,15045.0
11368,0,0,Bloodseeker Bat,60,60,0,1,-1.0,-1.0,60,2135.0,5812.0
11370,0,0,Razzashi Broodwidow,56,61,1,1,-1.0,-1.0,58,1834.0,14969.0
11371,0,0,Razzashi Serpent,60,60,1,1,-1.0,-1.0,60,1678.0,15713.0
11372,0,0,Razzashi Adder,60,60,1,1,-1.0,-1.0,60,1604.0,15020.0
11373,0,0,Razzashi Cobra,60,60,1,1,-1.0,-1.0,60,443.0,1536.0
11380,400488,0,Jin'do the Hexxer,63,63,3,7,-1.0,-1.0,63,84282.0,288.0
11382,372553,0,Bloodlord Mandokir,63,63,3,7,-1.0,-1.0,63,89909.0,315.0
11383,1429,0,High Priestess Hai'watna,57,57,1,7,-1.0,-1.0,57,2585.0,8171.0
11387,1882,0,Sandfury Speaker,61,61,0,7,-1.0,-1.0,61,1754.0,16448.0
11388,1933,0,Witherbark Speaker,57,61,0,7,-1.0,-1.0,59,1467.0,18871.0
11389,0,0,Bloodscalp Speaker,61,61,0,7,-1.0,-1.0,61,33.0,10152.0
11390,1112,0,Skullsplitter Speaker,61,61,0,7,-1.0,-1.0,61,67.0,4763.0
11391,1946,0,Vilebranch Speaker,61,61,0,7,-1.0,-1.0,61,1293.0,16584.0
11440,1259,0,Gordok Enforcer,53,54,1,7,-1.0,-1.0,53,291.0,542.0
11441,1561,0,Gordok Brute,56,58,1,7,-1.0,-1.0,57,3861.0,13545.0
11442,1300,0,Gordok Mauler,53,54,1,7,-1.0,-1.0,53,278.0,518.0
11443,1215,0,Gordok Ogre-Mage,52,53,1,7,-1.0,-1.0,52,284.0,674.0
11444,1559,0,Gordok Mage-Lord,57,58,1,7,-1.0,-1.0,57,3603.0,11662.0
11445,1722,0,Gordok Captain,59,60,1,7,-1.0,-1.0,59,3940.0,12972.0
11447,1506,0,Mushgog,60,60,2,4,-1.0,-1.0,60,27010.0,133289.0
11448,1644,0,Gordok Warlock,59,60,1,7,-1.0,-1.0,59,4221.0,15766.0
11450,1644,0,Gordok Reaver,58,61,1,7,-1.0,-1.0,59,4237.0,14960.0
11451,1410,0,Wildspawn Satyr,55,56,1,3,-1.0,-1.0,55,3239.0,13447.0
11452,1503,0,Wildspawn Rogue,56,57,1,3,-1.0,-1.0,56,2163.0,7805.0
11453,1487,0,Wildspawn Trickster,56,57,1,3,-1.0,-1.0,56,2055.0,6719.0
11454,1436,0,Wildspawn Betrayer,55,56,1,3,-1.0,-1.0,55,3056.0,11124.0
11455,1433,0,Wildspawn Felsworn,55,56,1,3,-1.0,-1.0,55,3275.0,12412.0
11456,1497,0,Wildspawn Shadowstalker,56,56,1,3,-1.0,-1.0,56,3267.0,11840.0
11457,1496,0,Wildspawn Hellcaller,56,57,1,3,-1.0,-1.0,56,3032.0,10433.0
11458,1818,0,Petrified Treant,57,59,1,4,-1.0,-1.0,58,3399.0,23467.0
11459,1571,0,Ironbark Protector,57,59,1,4,-1.0,-1.0,58,4801.0,36450.0
11461,1571,0,Warpwood Guardian,57,58,1,4,-1.0,-1.0,57,4087.0,16903.0
11462,1354,0,Warpwood Treant,54,55,1,4,-1.0,-1.0,54,3856.0,16623.0
11464,1422,0,Warpwood Tangler,55,56,1,4,-1.0,-1.0,55,3619.0,13966.0
11465,1544,0,Warpwood Stomper,57,58,1,4,-1.0,-1.0,57,3724.0,15749.0
11467,1715,0,Tsu'zee,59,59,1,6,-1.0,-1.0,59,13257.0,1764.0
11469,1627,0,Eldreth Seether,58,59,1,6,-1.0,-1.0,58,3047.0,12460.0
11470,1654,0,Eldreth Sorcerer,58,59,1,6,-1.0,-1.0,58,3067.0,13493.0
11471,1585,0,Eldreth Apparition,57,58,1,6,-1.0,-1.0,57,3958.0,27863.0
11472,1572,0,Eldreth Spirit,57,58,1,6,-1.0,-1.0,57,3823.0,24910.0
11473,1645,0,Eldreth Spectre,58,59,1,6,-1.0,-1.0,58,4572.0,33418.0
11475,1667,0,Eldreth Phantasm,58,59,1,6,-1.0,-1.0,58,4186.0,29703.0
11476,520,0,Skeletal Highborne,57,58,0,6,-1.0,-1.0,57,1736.0,4318.0
11477,556,0,Rotting Highborne,58,59,0,6,-1.0,-1.0,58,1654.0,4088.0
11480,0,0,Arcane Aberration,59,60,1,4,-1.0,-1.0,59,4627.0,11832.0
11483,0,0,Mana Remnant,57,59,1,4,-1.0,-1.0,58,4652.0,12808.0
11484,0,0,Residual Monstrosity,59,60,1,4,-1.0,-1.0,59,4117.0,10987.0
11486,1864,0,Prince Tortheldrin,61,61,1,7,-1.0,-1.0,61,65704.0,1568.0
11487,1789,0,Magister Kalendris,60,60,1,6,-1.0,-1.0,60,16094.0,35647.0
11488,1794,0,Illyanna Ravenoak,60,60,1,6,-1.0,-1.0,60,20751.0,4011.0
11489,1841,0,Tendris Warpwood,60,60,1,4,-1.0,-1.0,60,30195.0,4734.0
11490,1567,0,Zevrim Thornhoof,57,57,1,3,-1.0,-1.0,57,16669.0,6655.0
11492,1651,0,Alzzin the Wildshaper,58,58,1,3,-1.0,-1.0,58,38964.0,5901.0
11496,0,0,Immol'thar,61,61,1,3,-1.0,-1.0,61,39063.0,6329.0
11497,0,0,The Razza,60,60,2,1,-1.0,-1.0,60,53750.0,474155.0
11498,1641,0,Skarr the Unbreakable,58,58,2,7,-1.0,-1.0,58,41619.0,315849.0
11501,2017,0,King Gordok,62,62,1,7,-1.0,-1.0,62,59682.0,11400.0
11502,0,0,Ragnaros,63,63,3,4,-1.0,-1.0,63,245406.0,192801.0
11516,432,0,Timbermaw Warder,53,54,0,7,-1.0,-1.0,53,1127.0,3614.0
11517,83,0,Oggleflint,16,16,1,7,-1.0,-1.0,16,153.0,443.0
11518,85,0,Jergosh the Invoker,16,16,1,7,-1.0,-1.0,16,519.0,229.0
11519,85,0,Bazzalan,16,16,1,7,-1.0,-1.0,16,163.0,461.0
11520,83,0,Taragaman the Hungerer,16,16,1,7,-1.0,-1.0,16,391.0,169.0
11551,0,0,Necrofiend,58,60,1,6,-1.0,-1.0,59,1875.0,6301.0
11552,427,0,Timbermaw Mystic,52,54,0,7,-1.0,-1.0,53,574.0,1254.0
11553,417,0,Timbermaw Woodbender,52,53,0,7,-1.0,-1.0,52,571.0,1304.0
11559,192,0,Outcast Necromancer,39,40,0,7,-1.0,-1.0,39,396.0,879.0
11561,173,0,Undead Ravager,37,38,0,6,-1.0,-1.0,37,493.0,899.0
11562,131,967,Drysnap Crawler,33,34,0,7,-1.0,-1.0,33,329.0,581.0
11563,140,0,Drysnap Pincer,34,35,0,7,-1.0,-1.0,34,319.0,559.0
11576,0,0,Whirlwind Ripper,32,34,0,4,-1.0,-1.0,33,115.0,332.0
11577,0,0,Whirlwind Stormwalker,35,37,0,4,-1.0,-1.0,36,126.0,348.0
11578,0,0,Whirlwind Shredder,32,34,0,4,-1.0,-1.0,33,80.0,290.0
11582,1643,0,Scholomance Dark Summoner,58,59,1,7,-1.0,-1.0,58,2945.0,33374.0
11583,2388740,0,Nefarian,63,63,3,2,-1.0,-1.0,63,420341.0,599608.0
11598,581,0,Risen Guardian,59,61,0,6,-1.0,-1.0,60,1879.0,6613.0
11600,264,981,Irondeep Shaman,53,54,0,7,-1.0,-1.0,53,94.0,0.0
11603,258,0,Whitewhisker Digger,52,53,0,7,-1.0,-1.0,52,80.0,204.0
11611,522,0,Cavalier Durgen,57,57,0,7,-1.0,-1.0,57,1332.0,3156.0
11613,501,0,Huntsman Radley,56,56,0,7,-1.0,-1.0,56,1173.0,2346.0
11622,1927,0,Rattlegore,61,61,1,6,-1.0,-1.0,61,25335.0,4132.0
11656,78,787,Horde Peon,26,27,0,7,-1.0,1.0,26,237.0,482.0
11657,118,0,Morloch,58,58,0,7,-1.0,-1.0,58,42.0,155.0
11658,0,0,Molten Giant,61,62,1,5,-1.0,-1.0,61,8982.0,300442.0
11659,0,0,Molten Destroyer,62,63,1,5,-1.0,-1.0,62,6104.0,247778.0
11661,1966,0,Flamewaker,62,62,1,7,-1.0,-1.0,62,11825.0,393976.0
11662,1989,0,Flamewaker Priest,61,62,1,7,-1.0,-1.0,61,11844.0,393089.0
11663,1813,0,Flamewaker Healer,59,60,1,7,-1.0,-1.0,59,9825.0,273965.0
11664,2006,0,Flamewaker Elite,61,62,1,7,-1.0,-1.0,61,11523.0,371621.0
11665,0,0,Lava Annihilator,61,62,1,4,-1.0,-1.0,61,6161.0,195702.0
11666,0,0,Firewalker,60,62,1,4,-1.0,-1.0,61,5365.0,193296.0
11667,0,0,Flameguard,60,62,1,4,-1.0,-1.0,61,5390.0,189190.0
11668,0,0,Firelord,60,62,1,4,-1.0,-1.0,61,6914.0,233614.0
11673,0,0,Ancient Core Hound,61,62,1,1,-1.0,-1.0,61,13316.0,437789.0
11680,74,684,Horde Scout,26,28,0,7,-1.0,1.0,27,288.0,508.0
11681,85,840,Horde Deforester,27,28,0,7,-1.0,1.0,27,230.0,521.0
11682,100,950,Horde Grunt,29,30,0,7,-1.0,1.0,29,173.0,388.0
11683,90,702,Horde Shaman,28,29,0,7,-1.0,1.0,28,240.0,403.0
11684,83,896,Warsong Shredder,27,28,0,9,-1.0,1.0,27,94.0,151.0
11685,205,0,Maraudine Priest,40,42,0,7,-1.0,-1.0,41,618.0,1188.0
11686,205,0,Ghostly Raider,40,41,0,6,-1.0,-1.0,40,659.0,1287.0
11687,218,0,Ghostly Marauder,41,42,0,6,-1.0,-1.0,41,741.0,1244.0
11688,242,0,Cursed Centaur,43,43,4,7,-1.0,-1.0,43,1780.0,4949.0
11697,99,852,Mannoroc Lasher,29,30,0,3,-1.0,-1.0,29,211.0,478.0
11698,0,0,Hive'Ashi Stinger,57,58,1,10,-1.0,-1.0,57,211.0,9437.0
11714,33,325,Marosh the Devious,16,16,0,7,-1.0,,16,102.0,532.0
11721,0,0,Hive'Ashi Worker,57,58,1,10,-1.0,-1.0,57,199.0,9560.0
11722,0,0,Hive'Ashi Defender,58,59,1,10,-1.0,-1.0,58,278.0,8684.0
11723,0,0,Hive'Ashi Sandstalker,58,59,1,10,-1.0,-1.0,58,201.0,8446.0
11724,0,0,Hive'Ashi Swarmer,57,58,1,10,-1.0,-1.0,57,206.0,9271.0
